city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
mandaluyong,22,𝟐𝐁𝐑 𝐔𝐧𝐢𝐭 𝐟𝐨𝐫 𝐒𝐚𝐥𝐞 𝐚𝐭 𝐀𝐱𝐢𝐬 𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐜𝐞𝐬 𝐢𝐧 𝐌𝐚𝐧𝐝𝐚𝐥𝐮𝐲𝐨𝐧𝐠 𝐂𝐢𝐭𝐲,,Axis Residences,Axis Residences,,51 sqm,"₱ 11,800,000","Buayang Bato, Mandaluyong",2 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/axis-residences-1/,18 Apr 2025,Jared Dimangondayao
mandaluyong,22,2br for rent and sale in dmci tivoli garden residences big unit with balcony facing rockwell furnished unit low price Mandaluyong makati near poblacion mrt rockwell makati,"‼️for RENT & SALE ‼️

 DMCI Tivoli Garden Residences 

Loc: Mandaluyong- Makati

-2 bedroom
- with balcony 
-fully furnished 
-60sqm
- with internet ( optional)

Rental rate:
-32k inclusive of dues

Selling price:
6.7M inclusive of furniture",,,,60 sqm,,"Mandaluyong, Metro Manila",2 bedrooms,,,Fully furnished,Condo,Buy & Rent,,,,,18 Apr 2025,Kintsugi Realty Services
mandaluyong,22,"LIMITED PROMO! LEASE TO OWN  CONDO 10 YEARS TO PAY- PIONEER, MANDALUYONG","𝙒𝙝𝙮 𝙧𝙚𝙣𝙩 𝙞𝙛 𝙮𝙤𝙪 𝙘𝙖𝙣 𝙝𝙖𝙫𝙚 𝙮𝙤𝙪𝙧 𝙤𝙬𝙣?
𝙎𝙩𝙤𝙥 𝙧𝙚𝙣𝙩𝙞𝙣𝙜 𝙖𝙣𝙙 𝙨𝙩𝙖𝙧𝙩𝙞𝙣𝙜 𝙤𝙬𝙣𝙞𝙣𝙜 𝙮𝙤𝙪𝙧 𝙙𝙧𝙚𝙖𝙢 𝙘𝙤𝙣𝙙𝙤 𝙪𝙣𝙞𝙩


𝗟𝗘𝗔𝗦𝗘 𝗧𝗢 𝗢𝗪𝗡 𝗖𝗢𝗡𝗗𝗢 𝗭𝗘𝗥𝗢 𝗜𝗡𝗧𝗘𝗥𝗘𝗦𝗧
✅️ 𝗡𝗢 𝗗𝗢𝗪𝗡𝗣𝗔𝗬𝗠𝗘𝗡𝗧
✅️ 𝟭𝟬 𝗬𝗘𝗔𝗥𝗦 𝗧𝗢 𝗣𝗔𝗬
✅️ 𝗡𝗢 𝗕𝗔𝗡𝗞 𝗙𝗜𝗡𝗔𝗡𝗖𝗜𝗡𝗚

𝙇𝙊𝙊𝙆𝙄𝙉𝙂 𝙁𝙊𝙍 𝘾𝙊𝙉𝘿𝙊 𝙉𝙀𝘼𝙍 𝘽𝙂𝘾, 𝙊𝙍𝙏𝙄𝙂𝘼𝙎 𝘼𝙉𝘿 𝙈𝘼𝙆𝘼𝙏𝙄?
📍𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘢𝘵 𝘗𝘪𝘰𝘯𝘦𝘦𝘳 𝘚𝘵., 𝘔𝘢𝘯𝘥𝘢𝘭𝘶𝘺𝘰𝘯𝘨 𝘊𝘪𝘵𝘺 (𝘯𝘦𝘢𝘳 𝘔𝘙𝘛 𝘉𝘖𝘕𝘐 𝘴𝘵𝘢𝘵𝘪𝘰𝘯)

📣𝐆𝐀𝐓𝐄𝐖𝐀𝐘 𝐑𝐄𝐆𝐄𝐍𝐂𝐘 𝐒𝐓𝐔𝐃𝐈𝐎𝐒 
Available Units: STUDIO 

✔ Close to Central Business Districts like Ortigas, BGC and Makati City
✔ Walking distance to EDSA, MRT Boni Station
✔ Near Robinsons Cybergate Towers 1-3 & Robinsons Cybergate Plaza 
✔ 5 minutes away from Kalayaan Bridge that connects Kapitolyo & BGC 
✔ Close to former Robinsons Forum Mall is scheduled for redevelopment. “THE JEWEL”

📢FREE TRIPPING
📢LIFETIME OWNERSHIP

𝗟𝗜𝗠𝗜𝗧𝗘𝗗 𝗢𝗙𝗙𝗘𝗥 𝗢𝗡𝗟𝗬! 

Schedule an actual tripping with us. 
Direct message or contact: 𝟬𝟵𝟬𝟱𝟮𝟮𝟭𝟬𝟲𝟭𝟵 (VIBER)",Gateway Regency Studios,Gateway Regency Studios,,20 sqm,Request Details,"Barangka Ilaya, Mandaluyong",,1 bathroom,6,Partly furnished,Condo,Buy & Rent,,,,https://www.lamudi.com.ph/projects/gateway-regency-studios-1/,18 Apr 2025,Michelle Cervantes
mandaluyong,22,22.50 SQM STUDIO UNIT RENT TO OWN 10 YEARS TO PAY- MANDALUYONG,"𝙒𝙝𝙮 𝙧𝙚𝙣𝙩 𝙞𝙛 𝙮𝙤𝙪 𝙘𝙖𝙣 𝙝𝙖𝙫𝙚 𝙮𝙤𝙪𝙧 𝙤𝙬𝙣?
𝙎𝙩𝙤𝙥 𝙧𝙚𝙣𝙩𝙞𝙣𝙜 𝙖𝙣𝙙 𝙨𝙩𝙖𝙧𝙩𝙞𝙣𝙜 𝙤𝙬𝙣𝙞𝙣𝙜 𝙮𝙤𝙪𝙧 𝙙𝙧𝙚𝙖𝙢 𝙘𝙤𝙣𝙙𝙤 𝙪𝙣𝙞𝙩


𝗟𝗘𝗔𝗦𝗘 𝗧𝗢 𝗢𝗪𝗡 𝗖𝗢𝗡𝗗𝗢 𝗭𝗘𝗥𝗢 𝗜𝗡𝗧𝗘𝗥𝗘𝗦𝗧
✅️ 𝗡𝗢 𝗗𝗢𝗪𝗡𝗣𝗔𝗬𝗠𝗘𝗡𝗧
✅️ 𝟭𝟬 𝗬𝗘𝗔𝗥𝗦 𝗧𝗢 𝗣𝗔𝗬
✅️ 𝗡𝗢 𝗕𝗔𝗡𝗞 𝗙𝗜𝗡𝗔𝗡𝗖𝗜𝗡𝗚

𝙇𝙊𝙊𝙆𝙄𝙉𝙂 𝙁𝙊𝙍 𝘾𝙊𝙉𝘿𝙊 𝙉𝙀𝘼𝙍 𝘽𝙂𝘾, 𝙊𝙍𝙏𝙄𝙂𝘼𝙎 𝘼𝙉𝘿 𝙈𝘼𝙆𝘼𝙏𝙄?
📍𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘢𝘵 𝘗𝘪𝘰𝘯𝘦𝘦𝘳 𝘚𝘵., 𝘔𝘢𝘯𝘥𝘢𝘭𝘶𝘺𝘰𝘯𝘨 𝘊𝘪𝘵𝘺 (𝘯𝘦𝘢𝘳 𝘔𝘙𝘛 𝘉𝘖𝘕𝘐 𝘴𝘵𝘢𝘵𝘪𝘰𝘯)

📣𝐆𝐀𝐓𝐄𝐖𝐀𝐘 𝐑𝐄𝐆𝐄𝐍𝐂𝐘 𝐒𝐓𝐔𝐃𝐈𝐎𝐒 
Available Units: STUDIO 

✔ Close to Central Business Districts like Ortigas, BGC and Makati City
✔ Walking distance to EDSA, MRT Boni Station
✔ Near Robinsons Cybergate Towers 1-3 & Robinsons Cybergate Plaza 
✔ 5 minutes away from Kalayaan Bridge that connects Kapitolyo & BGC 
✔ Close to former Robinsons Forum Mall is scheduled for redevelopment. “THE JEWEL”

📢FREE TRIPPING
📢LIFETIME OWNERSHIP

𝗟𝗜𝗠𝗜𝗧𝗘𝗗 𝗢𝗙𝗙𝗘𝗥 𝗢𝗡𝗟𝗬! 

Schedule an actual tripping with us. 
Direct message or contact: 𝟬𝟵𝟬𝟱𝟮𝟮𝟭𝟬𝟲𝟭𝟵 (VIBER)",Gateway Regency Studios,Gateway Regency Studios,,22 sqm,Request Details,"Barangka Ilaya, Mandaluyong",,1 bathroom,3,Partly furnished,Condo,Buy & Rent,,,,https://www.lamudi.com.ph/projects/gateway-regency-studios-1/,18 Apr 2025,Michelle Cervantes
mandaluyong,22,RENT TO OWN FOR 10 YEARS 0% INTEREST MANDALUYONG CITY,"𝙒𝙝𝙮 𝙧𝙚𝙣𝙩 𝙞𝙛 𝙮𝙤𝙪 𝙘𝙖𝙣 𝙝𝙖𝙫𝙚 𝙮𝙤𝙪𝙧 𝙤𝙬𝙣?
𝙎𝙩𝙤𝙥 𝙧𝙚𝙣𝙩𝙞𝙣𝙜 𝙖𝙣𝙙 𝙨𝙩𝙖𝙧𝙩𝙞𝙣𝙜 𝙤𝙬𝙣𝙞𝙣𝙜 𝙮𝙤𝙪𝙧 𝙙𝙧𝙚𝙖𝙢 𝙘𝙤𝙣𝙙𝙤 𝙪𝙣𝙞𝙩


𝗟𝗘𝗔𝗦𝗘 𝗧𝗢 𝗢𝗪𝗡 𝗖𝗢𝗡𝗗𝗢 𝗭𝗘𝗥𝗢 𝗜𝗡𝗧𝗘𝗥𝗘𝗦𝗧
✅️ 𝗡𝗢 𝗗𝗢𝗪𝗡𝗣𝗔𝗬𝗠𝗘𝗡𝗧
✅️ 𝟭𝟬 𝗬𝗘𝗔𝗥𝗦 𝗧𝗢 𝗣𝗔𝗬
✅️ 𝗡𝗢 𝗕𝗔𝗡𝗞 𝗙𝗜𝗡𝗔𝗡𝗖𝗜𝗡𝗚

𝙇𝙊𝙊𝙆𝙄𝙉𝙂 𝙁𝙊𝙍 𝘾𝙊𝙉𝘿𝙊 𝙉𝙀𝘼𝙍 𝘽𝙂𝘾, 𝙊𝙍𝙏𝙄𝙂𝘼𝙎 𝘼𝙉𝘿 𝙈𝘼𝙆𝘼𝙏𝙄?
📍𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘢𝘵 𝘗𝘪𝘰𝘯𝘦𝘦𝘳 𝘚𝘵., 𝘔𝘢𝘯𝘥𝘢𝘭𝘶𝘺𝘰𝘯𝘨 𝘊𝘪𝘵𝘺 (𝘯𝘦𝘢𝘳 𝘔𝘙𝘛 𝘉𝘖𝘕𝘐 𝘴𝘵𝘢𝘵𝘪𝘰𝘯)

📣𝐆𝐀𝐓𝐄𝐖𝐀𝐘 𝐑𝐄𝐆𝐄𝐍𝐂𝐘 𝐒𝐓𝐔𝐃𝐈𝐎𝐒 
Available Units: STUDIO 

✔ Close to Central Business Districts like Ortigas, BGC and Makati City
✔ Walking distance to EDSA, MRT Boni Station
✔ Near Robinsons Cybergate Towers 1-3 & Robinsons Cybergate Plaza 
✔ 5 minutes away from Kalayaan Bridge that connects Kapitolyo & BGC 
✔ Close to former Robinsons Forum Mall is scheduled for redevelopment. “THE JEWEL”

📢FREE TRIPPING
📢LIFETIME OWNERSHIP

𝗟𝗜𝗠𝗜𝗧𝗘𝗗 𝗢𝗙𝗙𝗘𝗥 𝗢𝗡𝗟𝗬! 

Schedule an actual tripping with us. 
Direct message or contact: 𝟬𝟵𝟬𝟱𝟮𝟮𝟭𝟬𝟲𝟭𝟵 (VIBER)",Gateway Regency Studios,Gateway Regency Studios,,20 sqm,Request Details,"Barangka Ilaya, Mandaluyong",,1 bathroom,5,Partly furnished,Condo,Buy & Rent,,,,https://www.lamudi.com.ph/projects/gateway-regency-studios-1/,18 Apr 2025,Michelle Cervantes
mandaluyong,22,MANDALUYONG CONDO LEASE TO OWN- 10 YEARS INSTALLMENT,"𝙒𝙝𝙮 𝙧𝙚𝙣𝙩 𝙞𝙛 𝙮𝙤𝙪 𝙘𝙖𝙣 𝙝𝙖𝙫𝙚 𝙮𝙤𝙪𝙧 𝙤𝙬𝙣?
𝙎𝙩𝙤𝙥 𝙧𝙚𝙣𝙩𝙞𝙣𝙜 𝙖𝙣𝙙 𝙨𝙩𝙖𝙧𝙩𝙞𝙣𝙜 𝙤𝙬𝙣𝙞𝙣𝙜 𝙮𝙤𝙪𝙧 𝙙𝙧𝙚𝙖𝙢 𝙘𝙤𝙣𝙙𝙤 𝙪𝙣𝙞𝙩


𝗟𝗘𝗔𝗦𝗘 𝗧𝗢 𝗢𝗪𝗡 𝗖𝗢𝗡𝗗𝗢 𝗭𝗘𝗥𝗢 𝗜𝗡𝗧𝗘𝗥𝗘𝗦𝗧
✅️ 𝗡𝗢 𝗗𝗢𝗪𝗡𝗣𝗔𝗬𝗠𝗘𝗡𝗧
✅️ 𝟭𝟬 𝗬𝗘𝗔𝗥𝗦 𝗧𝗢 𝗣𝗔𝗬
✅️ 𝗡𝗢 𝗕𝗔𝗡𝗞 𝗙𝗜𝗡𝗔𝗡𝗖𝗜𝗡𝗚

𝙇𝙊𝙊𝙆𝙄𝙉𝙂 𝙁𝙊𝙍 𝘾𝙊𝙉𝘿𝙊 𝙉𝙀𝘼𝙍 𝘽𝙂𝘾, 𝙊𝙍𝙏𝙄𝙂𝘼𝙎 𝘼𝙉𝘿 𝙈𝘼𝙆𝘼𝙏𝙄?
📍𝘓𝘰𝘤𝘢𝘵𝘦𝘥 𝘢𝘵 𝘗𝘪𝘰𝘯𝘦𝘦𝘳 𝘚𝘵., 𝘔𝘢𝘯𝘥𝘢𝘭𝘶𝘺𝘰𝘯𝘨 𝘊𝘪𝘵𝘺 (𝘯𝘦𝘢𝘳 𝘔𝘙𝘛 𝘉𝘖𝘕𝘐 𝘴𝘵𝘢𝘵𝘪𝘰𝘯)

📣𝐆𝐀𝐓𝐄𝐖𝐀𝐘 𝐑𝐄𝐆𝐄𝐍𝐂𝐘 𝐒𝐓𝐔𝐃𝐈𝐎𝐒 
Available Units: STUDIO 

✔ Close to Central Business Districts like Ortigas, BGC and Makati City
✔ Walking distance to EDSA, MRT Boni Station
✔ Near Robinsons Cybergate Towers 1-3 & Robinsons Cybergate Plaza 
✔ 5 minutes away from Kalayaan Bridge that connects Kapitolyo & BGC 
✔ Close to former Robinsons Forum Mall is scheduled for redevelopment. “THE JEWEL”

📢FREE TRIPPING
📢LIFETIME OWNERSHIP

𝗟𝗜𝗠𝗜𝗧𝗘𝗗 𝗢𝗙𝗙𝗘𝗥 𝗢𝗡𝗟𝗬! 

Schedule an actual tripping with us. 
Direct message or contact: 𝟬𝟵𝟬𝟱𝟮𝟮𝟭𝟬𝟲𝟭𝟵 (VIBER)",Gateway Regency Studios,Gateway Regency Studios,,20 sqm,Request Details,"Barangka Ilaya, Mandaluyong",,1 bathroom,5,Partly furnished,Condo,Buy & Rent,,,,https://www.lamudi.com.ph/projects/gateway-regency-studios-1/,18 Apr 2025,Michelle Cervantes
mandaluyong,22,MOVE IN NOW at Fame Residences  Mandaluyong near Shaw Blrvd with SM MALL,"SMDC FAME RESIDENCES | General Information
 HLURB LICENSE TO SELL No. 03076
 OWNER & DEVELOPER: SM Development Corporation
 PROPERTY SIZE: 18,907 sq.m.
 NUMBER OF BUILDINGS: 4
 NUMBER OF STOREYS: 39
 TOTAL NUMBER OF UNITS:
 Tower 1: 1,210
 Tower 2: 1,210
 TOTAL NUMBER OF PARKING SLOTS: 776
 SMDC FAME RESIDENCES | Project Completion
 Fame Residences Tower 1: RFO
 Fame Residences Tower 2: RFO
 Fame Residences Tower 3: TBA
 Fame Residences Tower 4: TBA
 SMDC FAME RESIDENCES | Building Elevation
 8th to 41st floor: Residential units
 7th floor: Amenities, Garden units
 2nd to 6th floor: Parking
 Ground floor: Commercial
 SMDC FAME RESIDENCES | Building Facilities & Amenities
 The work-play balance is coupled with superb amenities that allow you to enjoy the urban life. Fame Residences prides itself with a sprawling oasis decked with swimming pools for a refreshing dip, spacious outdoor lounges, or simply strut across the “walk of fame” and savor a moment in the spotlight.
 BUILDING FACILITIES & UTILITIES
  4 elevators per tower
 Fire exits
 Commercial area at the ground floor
 Mail room
 Garbage disposal area on every floor
 Automatic fire detection and alarm system
 Standby generator set for common areas and selected residential outlet
 Sewerage treatment plant
 Centralized cistern tank
 Intercom system
  SERVICES
  24-hour security
 CCTV system on selected areas
 Front desk
 Property management services
  Amenities
  Adult pool
 Kiddie pool
 Lobby
 Lounge
 Function room
 Outdoor fitness area
 Children’s play area
 Walk of fame
 Sunken garden",Fame Residences,Fame Residences,,24 sqm,"₱ 3,900,000","Highway Hills, Mandaluyong",1 bedroom,1 bathroom,30,Partly furnished,Condotel,For Sale,,,,https://www.lamudi.com.ph/projects/fame-residences-1/,18 Apr 2025,Edilit Langcay
mandaluyong,22,Pet-friendly Condo in EDSA Boni MRT 1 Bedroom Rent to own in Ortigas Mandaluyong MRT3 Boni Pioneer Woodlands near BGC AIRPORT,"Pioneer Woodlands Condominium

Location: Pioneer St. Boni cor EDSA Mandaluyong City

RENT TO OWN | READY FOR OCCUPANCY:
30K Reservation fee
300K to 550K Downpayment to move-in
15K to 30K Monthly! 

✅ 5% up to 15% PROMO DISCOUNT 

✅ Flood-free prime location

✅ Can rent it out in the future 

✅ Perfect for Air BnB

✅ Physically connected to MRT Boni

✅ Pets allowed

✅ Resort type amenities

✅ High-rise and newly turnover tower 4-5

✅ NO Salary requirement

✅ With Freebies (Kitchen appliances / Aircon / Tv, Ref)




Nearby city

- Bonifacio Global City

- Makati Ayala

- Ortigas Pasig




Ready For Occupancy (RFO)

Rent to own (RTO)

Lease To Own (LTO)




Term of Payment:

30K Reservation fee

300K TO 550K Downpayment

15K TO 30K Monthly for 30 Months (0% Interest)




AVAILABLE RFO UNITS:

Studio 20.50 to 22.32 SQM - 300K Downpayment

1 Bedroom 26 SQM - 300K Downpayment

1 Bedroom 30 SQM - 400K Downpayment

2 Bedroom 40 SQM - 500K Downpayment

2 Bedroom 50.32 SQM - 600K Downpayment 




PRE SELLING

AVAILABLE UNITS:

Executive Studio (22.32 sqm)

1-bedroom Suite (30.26 sqm)

2-bedroom Suite (47.47 & 50.32 sqm)




3 Easy Requirements:

2 Valid ID

Proof of billing

30K Reservation fee




For more inquiries and free site visit:

Randall John D. Llanes

Registered Salesperson

Sales Director",Pioneer Woodlands,Pioneer Woodlands,,30 sqm,"₱ 399,999","Barangka Ilaya, Mandaluyong",1 bedroom,1 bathroom,8,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/pioneer-woodlands/,17 Apr 2025,"Empire East Land Holdings, Inc. by Sales Director Randall D. Llanes"
mandaluyong,22,"Vibrant 2 Bedroom Unit for Sale in Axis Residences, Mandaluyong City",,,,,51 sqm,"₱ 11,800,000","Barangka Ilaya, Mandaluyong",2 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,,,17 Apr 2025,Jan Jeffrey Poon
mandaluyong,22,LIGHT 2 RESIDENCES PRE SELLING ALONG EDSA MRT BONI,"LIGHT 2 RESIDENCES EDSA, MANDALUYONG 




Location: Iconic Landmark along Edsa Mandaluyong

-highly strategic location in Metro Manila business district

-Direct access to and from Makati, Pasig, Manila, San Juan, and Quezon City

-DIRECT ACCESS to MRT 3- Boni TRAIN Station

-HAVE ITS OWN LIGHT 2 MALL




  AVAILABLE UNIT OFFER: 

✔️ Studio with Balcony

✔️1 Bedroom with Balcony

✔️2 Bedroom with Balcony

✔️2 Bedroom End unit with balcony

HIGH END AMENITIES Awaits you:

✔️Have its own mall which is LIGHT 2 MALL!!!

✔️Own fitness gym

✔️Basketball Court

✔️Function Room

✔️Entertainment Room

✔️Fitness Studio




For Inquiries and Reservation please contact:

SMDC Manager - Account Manager

ANTHONY GONZALES",Light 2 Residences,Light 2 Residences,,25 sqm,"₱ 8,000,000","Barangka Ilaya, Mandaluyong",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/light-2-residences/,16 Apr 2025,Mark Anthony Gonzales
mandaluyong,22,EARLY MOVE IN PROMO! FAME RESIDENCES ALONG EDSA MANDALUYONG,"FAME RESIDENCES

  Perfectly situated along Central EDSA, Mandaluyong City  

NEAR GREENFIELD MANDALUYONG

UNIT OFFERS

 ✔️ 1-Bedroom w/ Balcony

 ✔️ 1-Bedroom End Unit w/ Balcony




TOP REASON TO INVEST IN FAME RESIDENCES

 Prime, Strategic & Prominent Location

 Rental Business Ready

 Resort Style Amenities & Hotel-like Lobbies

 Lifetime Ownership

 Flexible Payment Terms

 Accessible to All Basic Needs

 Top Class Property Management

 Integrated with Mall




AMENITIES

✔️Swimming Pools

✔️Kiddie Pools

✔️Children's Playground

✔️Outdoor Fitness Zone

✔️Outdoor Lounge

✔️Function Rooms




For Inquiries and Reservation please contact:

SMDC Manager - Account Manager

ANTHONY GONZALES",Fame Residences,Fame Residences,,24 sqm,"₱ 5,757,000","Highway Hills, Mandaluyong",1 bedroom,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/fame-residences-1/,16 Apr 2025,Mark Anthony Gonzales
mandaluyong,22,BIG PROMO PRE-SELLING - The Observatory in Mandaluyong,"The Observatory, rising in Mandaluyong City across from BGC, provides a modern haven with breathtaking views of Metro Manila.



This is where convenience and comfort intertwine, creating an unparalleled urban living experience.",,,,87 sqm,"₱ 29,166,000","Barangka Ilaya, Mandaluyong",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,,16 Apr 2025,Roxas Gogo
mandaluyong,22,1-Bedroom Corner Unit at AVIDA TOWERS CENTERA TOWER 1,"This resale 1-bedroom corner unit is at the 16th floor of Avida Towers Centera - Tower 1, an Ayala Land development strategically positioned right along EDSA, near Boni MRT Station, making it super accessible to Ortigas, BGC, and Makati — a huge plus for both end-users and investors.


Avida Towers Centera is a modern, four-tower residential project by Avida Land, rising along EDSA in Mandaluyong City — placing you right in the middle of Metro Manila’s business, transport, and lifestyle hubs.


Why is this a smart move for OFWs and young professionals?

✅ Prime, Connected Location: Along EDSA, near MRT stations and business districts like Ortigas, BGC, and Makati — whether you’re settling down, working nearby, or renting it out, you’re in the middle of everything.

✅ Trusted Ayala Legacy: Avida Land, part of Ayala Land, ensures your investment is in safe, credible, and future-proof hands.

✅ Ready Market & High Demand: Young professionals and renters are always on the lookout for accessible, modern homes in central Manila — giving you excellent rental income potential.

✅ Modern Comfort, Complete Amenities: Swimming pools, gyms, function rooms, retail shops, and landscaped open spaces — perfect for balancing city hustle with downtime.

✅ Excellent City Home: It’s more than an address — it’s a peaceful, secure, and well-planned community in the heart of the city. After a long day, come home to a modern space where you can recharge, unwind, and enjoy life without leaving the metro.

✅ Strong Appreciation Potential: Mandaluyong is fast-rising, and properties here consistently increase in value, making your purchase both a home and a future asset.




Bottom line: Whether you’re an OFW investing for your future home, or a young pro seeking a smart, stylish city address — Avida Towers Centera lets you live where it matters and grow your investment where it counts.


Come and check out this unit! Message the broker for more.",Avida Towers Centera,Avida Towers Centera,69 sqm,40 sqm,"₱ 6,500,000","Highway Hills, Mandaluyong",1 bedroom,1 bathroom,2,,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/41032-73-93ce552dba0d-b40e-f6754aa6-990b-4087,16 Apr 2025,AMENADEALS REAL ESTATE BROKERAGE
mandaluyong,22,"Ortigas, Pasig 1 Bedroom Rent to Own Condo for Sale in The Westin Manila Sonata","Step into a world of refined elegance and elevated living at The Residences at The Westin Manila Sonata, a signature development by Robinsons Land Corporation in partnership with the world-renowned Westin Hotels & Resorts.

💰     Exclusive Rent-to-Own Offer:
✔      NO Down Payment Required
✔      0% Interest
✔      10 Years to Pay – Light, fixed monthly payments
✔      Move In Right Away – No need to wait—start living now while you pay over time
✔      Flexible Payment Terms – Designed to match your lifestyle and income flow
✔      Inclusive of 1 Parking Slot
✔      No bank approval needed

Why Choose The Residences at The Westin Manila Sonata Ortigas Pasig?
📍      Prime Location in the Ortigas CBD
✅  Hotels & Resorts style 
✅  Wellness-Focused Amenities – Including WestinWORKOUT Fitness Studio and Run WESTIN programs
✅  Concierge and Security Services
✅  Infinity Pool, Lounge, and Entertainment Spaces
✅  Spacious 1BR to 3BR Units with elegant finishes and smart layouts
✅  Pet-Friendly & Lifestyle-Oriented Community

Available Units:
• 1-Bedroom
• 2-Bedroom
• 3-Bedroom

Strategically located in Ortigas CBD, The Residences at The Westin Manila Sonata offers direct access to key business districts, premium shopping malls, fine dining spots, and top medical institutions. Whether you work in Ortigas, BGC, or Makati, this location keeps you effortlessly connected.

Other Available RFO Projects:
📍      The Trion Towers – BGC
📍      Radiance Bay Manila – Manila Bay
📍      Sapphire Bloc East Tower – Ortigas, Pasig City
📍      The Residences at Westin Manila – San Miguel, Pasig City
📍      Aurora Escalades – Aurora, Cubao, Quezon City
📍      The Chimes Residences – Annapolis St., Greenhills
📍      Axis Residences – Pioneer, Mandaluyong
📍      Gateway Regency Studios – Pioneer, Mandaluyong

📞      Inquire now and find your perfect unit with light payment terms and limited-time promos!📩",,,,77 sqm,"₱ 228,015","Wack-Wack Greenhills, Mandaluyong",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,16 Apr 2025,Ronald Manahan
mandaluyong,22,Rent to Own Condo Unit for Sale in Ortigas. Pasig at The Westin Manila with No Downpayment!,"Step into a world of refined elegance and elevated living at The Residences at The Westin Manila Sonata, a signature development by Robinsons Land Corporation in partnership with the world-renowned Westin Hotels & Resorts.

💰     Exclusive Rent-to-Own Offer:
✔      NO Down Payment Required
✔      0% Interest
✔      10 Years to Pay – Light, fixed monthly payments
✔      Move In Right Away – No need to wait—start living now while you pay over time
✔      Flexible Payment Terms – Designed to match your lifestyle and income flow
✔      Inclusive of 1 Parking Slot
✔      No bank approval needed

Why Choose The Residences at The Westin Manila Sonata Ortigas Pasig?
📍      Prime Location in the Ortigas CBD
✅  Hotels & Resorts style 
✅  Wellness-Focused Amenities – Including WestinWORKOUT Fitness Studio and Run WESTIN programs
✅  Concierge and Security Services
✅  Infinity Pool, Lounge, and Entertainment Spaces
✅  Spacious 1BR to 3BR Units with elegant finishes and smart layouts
✅  Pet-Friendly & Lifestyle-Oriented Community

Available Units:
• 1-Bedroom
• 2-Bedroom
• 3-Bedroom

Strategically located in Ortigas CBD, The Residences at The Westin Manila Sonata offers direct access to key business districts, premium shopping malls, fine dining spots, and top medical institutions. Whether you work in Ortigas, BGC, or Makati, this location keeps you effortlessly connected.

Other Available RFO Projects:
📍      The Trion Towers – BGC
📍      Radiance Bay Manila – Manila Bay
📍      Sapphire Bloc East Tower – Ortigas, Pasig City
📍      The Residences at Westin Manila – San Miguel, Pasig City
📍      Aurora Escalades – Aurora, Cubao, Quezon City
📍      The Chimes Residences – Annapolis St., Greenhills
📍      Axis Residences – Pioneer, Mandaluyong
📍      Gateway Regency Studios – Pioneer, Mandaluyong

📞      Inquire now and find your perfect unit with light payment terms and limited-time promos!📩",,,,77 sqm,"₱ 228,015","Wack-Wack Greenhills, Mandaluyong",1 bedroom,1 bathroom,,,Condo,For Sale,,,,,16 Apr 2025,Ronald Manahan
