city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
las-pinas,30,Pacific Coast Residences | Commercial Unit | 2 Bedroom Unit with Parking | Rush For Sale,"Pacific Coast Residences
Location: Montreal St. BF Homes International Village, Las Piñas City (Back Of Southville International School & Colleges)

For Sale 2Bedroom Unit with Maidsroom & With Parking plus Commercial Unit
Building: La Jolla Tower
Commercial Unit: Clubhouse

Condo Size: 43.25 sq.m
Commercial Size: 35.0 sq.m
Parking Size: 12.5 sq.m
Price: Php12M net",,,,43 sqm,"₱ 12,000,000","Las Piñas, Metro Manila",2 bedrooms,1 bathroom,3,Partly furnished,Condo,For Sale,2022,,Freehold,,10 Sep 2022,Jhong Sacramento
las-pinas,30,"3-BEDROOMR|2-TOILET&BATH|2-BALCONY, 81.50 SQM CONDO IN LAS PIÑAS BESIDE ROBINSONS",,,,,81 sqm,"₱ 7,726,500","Talon Dos, Las Piñas",3 bedrooms,2 bathrooms,4,,Condo,For Sale,,,Freehold,,6 Sep 2022,Annaliza Reyes
las-pinas,30,2-BEDROOM CONDO 58.50 SQM IN LAS PIÑAS BESIDE ROBINSONS|SM CENTER LAS PIÑAS,,,,,58 sqm,"₱ 5,616,000","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,3,,Condo,For Sale,,,Freehold,,6 Sep 2022,Annaliza Reyes
las-pinas,30,For Sale RFO unit in South Residences near SM Southmall 5% DP to move In 30k Reservation Fee Promo Appliance,"SOUTH RESIDENCES (Rent to Own Condo) 

behind SM Southmall, Las Piñas City

1BR 23.46sqm w/ balcony! 
5%DP (196k or installment in 6Months) 
15% - (27,000 in 17mos) 
TCP: 3.6M

2BR 37sqm w/ balcony! 
5%DP (300K Move-in) 
15% - (48,000 in 22mos) 
TCP: 5.2M

Requirements: 
-2valid i.ds
-PDC
-30k Reservation fee

For more details call: 
Viber/Whatsapp/Line",South Residences,South Residences,,22 sqm,"₱ 3,506,235","Almanza Dos, Las Piñas",1 bedroom,1 bathroom,9,Partly furnished,Condo,For Sale,2018,,Freehold,https://www.lamudi.com.ph/projects/south-residences/,1 Sep 2022, Prime Property Consultant PH.
las-pinas,30,For Sale Condo in South Residences near SM Southmall 15k Promo Reservation,"SMDC SOUTH RESIDENCES

Alabang-Zapote Road, Brgy. Almanza Uno, Las Pinas City

READY FOR OCCUPANCY 
 5% SPOT DOWNPAYMENT TO MOVE IN

% OWNERSHIP TO FOREIGNERS
PERPETUAL OWNERSHIP(LIFETIME)
LOCATED IN PRIME LOCATIONS
FLEXIBLE PAYMENT TERMS
5 STAR LOBBIES AND AMENITIES

 PHP 15,000 RESERVATION FEE ONLY!

Reservation Requirements:
- 2 Valid Id's.
- Filled-up Reservation Forms.
- Php 15,000 Reservation Fee.",South Residences,South Residences,,34 sqm,"₱ 5,100,036","Almanza Dos, Las Piñas",2 bedrooms,1 bathroom,23,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/south-residences/,1 Sep 2022, Prime Property Consultant PH.
las-pinas,30,Pre Selling Condo in South Mall Las Piñas 12k Month Only Introductory Price !Hurry Avail yours Now!,"Experience the comfort of integrated living in South 2 Residences by SMDC, conveniently located within the SM Southmall Complex.

No Spot DP
1 br with balcony for as low as 10K/month
2 br with balcony-21k/month
Turnover-2025
Reservation fee-15K
Location: Southmall Complex, Alabang-Zapote Rd., Las Pinas City

Why invest in South 2 Residences?
1. Las Piñas is highly urbanized city within the 4th district of NCR
2. “Cleanest and Greenest City” in Metro Manila and in the Philippines
3. Mixed-use development (Residential, Commercial, Offices, School)
4. Accessible to a lot of establishments such as Airport, Hospitals, Schools, Worship Places and Commercial Centers
5. Pre-selling promo and price
6. Maximize appreciation value of the property
7. Ideal for rental and resale",South 2 Residences,South 2 Residences,,31 sqm,"₱ 5,282,738","Las Piñas, Metro Manila",2 bedrooms,1 bathroom,18,Partly furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/south-2-residences/,1 Sep 2022, Prime Property Consultant PH.
las-pinas,30,Reasonable monthly at South 2 Residences,"IN THE SPOTLIGHT

Situated in Southmall complex, South 2 Residences has everything you need within reach. It is just a few steps away from the array of shopping, dining, and entertainment choices at SM Southmall, and a few minutes away from busy transport terminals and vibrant work hubs.

LOCATION
Las Pinas City

Now at pre selling for as low
As 8k+ monthly in 59 months

PRICE RANGE
Php 3,700,000- Php 7,500,000
UNITS

1-Bedroom Unit
1-Bedroom Unit with Balcony
1-Bedroom End Unit with Balcony
2-Bedroom Unit
2-Bedroom End Unit with Balcony

AMENITIES
Adult and Kiddie Swimming Pools
Gated Community
Grand Lobby at Tower 1
Landscape Garden
Function Rooms
Playground",South 2 Residences,South 2 Residences,,25 sqm,"₱ 4,014,000","Las Piñas, Metro Manila",1 bedroom,1 bathroom,24,Fully furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/south-2-residences/,1 Sep 2022,Ronald Loremas
las-pinas,30,"81.50 SQM 3-BEDROOM CONDO IN LAS PIÑAS, MANILA | NEAR BF RESORT VILLAGE | SOUTHVILLE INTL SCHOOL",,,,,81 sqm,"₱ 7,690,500","Talon Dos, Las Piñas",3 bedrooms,2 bathrooms,411,Partly furnished,Condo,For Sale,,,Freehold,,30 Aug 2022,Annaliza Reyes
las-pinas,30,56 SQM 2-BEDROOM CONDO IN LAS PIÑAS CITY |BESIDE ROBINSONS LAS PIÑAS,,,,,56 sqm,"₱ 5,458,500","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,5,Partly furnished,Condo,For Sale,,,Freehold,,30 Aug 2022,Annaliza Reyes
las-pinas,30,Condo Unit in DMCI Mariciello Villas for sale,"Condo Unit in DMCI Mariciello Villas for sale

- Located in Las Piñas City
- With 1 parking included
- Fully furnished",,,,53 sqm,"₱ 7,000,000","Las Piñas, Metro Manila",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,,Leasehold,,29 Aug 2022,Neah Alina
las-pinas,30,South Residences in SM Southmall 2BR Condo Unit,"2BR end unit with balcony
Just behind SM Southmall in Las Piñas City",,,,36 sqm,"₱ 7,000,000","Las Piñas, Metro Manila",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Leasehold,,29 Aug 2022,Neah Alina
las-pinas,30,SPACIOUS CONDO-HOME FOR SALE/RENT,"Unit Description:
7/F Tower 3 South Residences Las Pinas
2 bedroom unit with balcony
1 toilet & bath
Floor area 36.76sqm
Corner unit (side window-facing South Residence 2)
                    (main bedroom balcony-facing SM Southmall food park)
Basic Furnished: Water heater, small ref, bed, aircon, table

TERMS for RENTAL Transaction:
Rental rate P35,000.00/month including condo dues only- Negotiable
Minimum 12 months contract - Renewable 
2 months Deposit 
2 months Advance (to be applied on the 1st and last month rent)
10 Post Dated Check (current account for verification of unit owner)
Maximum of 4 tenants 

TERMS for SALES Transaction:
Property under BPI Mortgage with updated payments
Selling Price 7,200,000.00 ALL IN or GROSS - Negotiable

Payment Option 1. CASH 
                 Initial Cash out of P2,500,000.00 
          *** Contract to Sell will be executed upon initial payment 
- owner will pay off the loan ***
Balance payable in CASH - execution of DOAS - transfer of TCT to buyer

Option Payment 2. BANK FINANCE 
                  Initial Cash out of P2,500,000.00 
          *** Contract to Sell will be executed upon initial payment 
- owner will pay off the loan - buyer must already have bank loan approval***
Balance payable in CASH by the bank. 
Upon issuance of validated LOG 
Processing of TCT and other documents from seller to buyer may start. 

 
Accredited Salesperson 
PRC Accreditation No. 17454
DSHUD Cert. of Reg. No. NCR-A/019304",South Residences,South Residences,,36 sqm,,"Almanza Dos, Las Piñas",2 bedrooms,1 bathroom,7,Partly furnished,Condo,Buy & Rent,2021,,,https://www.lamudi.com.ph/projects/south-residences/,20 Aug 2022,GEMMA F MENDOZA
las-pinas,30,DMCI Sonora Garden Residences,"Ohmyhome Exclusive New Listing! 

Experience Life in Harmony at Sonora Garden Residences by DMCI 🏘️

Sonora Garden Residences is a modern community that has direct access to Robinsons Place Las Pinas, creating a superb lifestyle just for you, specially designed with your needs in mind.

Property Highlights
✔️SM SouthMall and SM Center Las Pinas within 2km

✔️Less than 5 Km for Medical Institutions

✔️San Beda College of Alabang and PATTS College of Aeronautics are near from the Condo

Facilities
✔️Playground
✔️Basketball Court
✔️Kiddie Pool
✔️Lap Pool
✔️Lounge
✔️Leisure Pool
✔️Entrance
✔️Activity Lawn
✔️Balcony View
✔️Picnic Area

MUST SEE TO APPRECIATE‼️

📩 Feel free to drop a message for more inquiries about the property or a free site tripping

Ohmyhome
That was Simple!",,,,28 sqm,"₱ 4,647,000","Pamplona Tres, Las Piñas",1 bedroom,1 bathroom,,Partly furnished,Condo,For Sale,,,,,13 Aug 2022,Ohmyhome Philippines
las-pinas,30,Amaia Steps Alabang for Sale,"Alabang is a place where the southern charm meets a highly urbanized living. What better way to experience this than living in Amaia Steps Alabang where you can embrace a lifestyle that lets you breathe, move and live more. A prime development in Muntinlupa City, this project gives the owners a safe and secure breathing space.


Amaia Steps Alabang Embrace a world that’s safely tucked away from the busy city life giving you bigger spaces to breathe more, move more, live more. Amaia Steps Alabang offers the safety and security of a prime development, while giving you ample breathing spaces. Convenience and comfort now come in perfect harmony. Enter a community that captures the best of two cities. Experience cosmopolitan lifestyle and cozy living. Truly you can say that work and home need not to be worlds apart. That life can be lived with no trade-offs. No compromises. So enter, experience and embrace the best of both worlds only in Amaia Steps Alabang.

•	No. of Buildings: 9
•	Unit Size Range: 324 - 49 sqm
•	Turn-over Date: RFO

Amaia Steps Alabang Aria LTS No.: 029999
Amaia Steps Alabang Blanca LTS No.: 030681
Amaia Steps Alabang Clara LTS No: 030767
Amaia Steps Alabang Delicia LTS No: 032360
Amaia Steps Alabang Esperanza LTS No: Oct 2018
Amaia Steps Alabang Advertising Approval No.: AA-2015/09-850",Amaia Steps Alabang,Amaia Steps Alabang,,24 sqm,"₱ 3,400,000","Las Piñas, Metro Manila",,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/amaia-steps-alabang-1/,13 Aug 2022,Ohmyhome Philippines
las-pinas,30,1 BR w/ Balcony for Sale near SM South Mall - SMDC South Residences,"Ohmyhome Listing!

🏘️ CONDOMINIUM FOR SALE available at SMDC South Residences.
(Located near SM South Mall)

PRICE RANGE
Php 3,400,000 - Php 6,300,000

UNITS
2-Bedroom End Unit with Balcony
2-Bedroom Unit with Balcony
1-Bedroom Unit with Balcony
1-Bedroom Unit

AMENITIES
Adult Swimming Pool
Kiddie Pool
Gazebos
Garden Seats
Lush Greens and Landscaping
Grand Lobby
Function Rooms

Accessible way is Alabang Zapote Road 📈

Fully FINISHED
🛑 With one bed room and one toilet & bath.

Floor area: 25.72 SQM

✔️ 24-Hour Security
✔️ With Balcony - 1 BR

MUST SEE TO APPRECIATE‼️

📩 Feel free to drop a message for more inquiries about the property.

Ohmyhome
That was Simple!",,,,25 sqm,"₱ 5,220,332","Almanza Uno, Las Piñas",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,12 Aug 2022,Ohmyhome Philippines
las-pinas,30,1 BR for Sale near Robinsons Las Piñas - SMDC Twin Residences,"Ohmyhome Listing!

🏘️ CONDOMINIUM FOR SALE available at SMDC Twin Residences.
(Located near Ananda Square)

PRICE RANGE
Php 3,700,000 - Php 5,500,000

UNITS
Studio Unit
1 Bedroom
1 Bedroom with Balcony
1 Bedroom End Unit
1 Bedroom End Unit with Balcony
2 Bedroom End Unit with Balcony

AMENITIES
Mirror Pools
ActivaTurf
Kid's Zone
Jogging Path
Trellis Deck
Central Gazebo
Poolside Deck
Fitness Gym
Function Room

Accessible way is Alabang - Zapote Road 📈

Fully FINISHED
🛑 With one bedroom and one toilet & bath.

Floor area: 24.03 SQM

✔️ 24-Hour Security

MUST SEE TO APPRECIATE‼️

📩 Feel free to drop a message for more inquiries about the property.

Ohmyhome
That was Simple!",,,,24 sqm,"₱ 5,598,721","Talon Uno, Las Piñas",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,10 Aug 2022,Ohmyhome Philippines
las-pinas,30,Sonora Garden Residences 1br Pre selling condo in Las pInas besides Robinson Madrigal Alabang,,,,,28 sqm,"₱ 3,973,896","Las Piñas, Metro Manila",1 bedroom,1 bathroom,,,Condo,For Sale,,,Freehold,,4 Aug 2022,Annaliza Reyes
las-pinas,30,Sonora Garden Residences 2br Pre selling condo in Las pInas besides Robinson Madrigal Alabang,,,,,56 sqm,"₱ 5,250,222","Las Piñas, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,3 Aug 2022,Annaliza Reyes
las-pinas,30,2-bedroom Condo Pomo in Las Piñas Metro Manila,,,,,56 sqm,"₱ 5,068,800","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,,,Condo,For Sale,,,Freehold,,30 Jul 2022,Annaliza Reyes
las-pinas,30,28.00 sqm 1-bedroom Condo For Sale in Las Piñas Metro Manila,,,,,28 sqm,"₱ 4,082,400","Talon Dos, Las Piñas",1 bedroom,1 bathroom,,,Condo,For Sale,,,Freehold,,30 Jul 2022,Annaliza Reyes
las-pinas,30,15K monthly 1br pre selling condo in Las Pinas near Alabang BF Homes Madrigal Sucat,,,,,28 sqm,"₱ 3,973,896","Talon Uno, Las Piñas",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,20K monthly 2br condo in Las Pinas near Robinsons SM Southmall Perpetual Madrigal,,,,,56 sqm,"₱ 5,250,222","Talon Uno, Las Piñas",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,Low Monthly 3br condo in las pinas besides Robinsons near SM Southmall Alabang Sucat Madrigal,,,,,81 sqm,"₱ 7,473,755","Las Piñas, Metro Manila",3 bedrooms,2 bathrooms,,Unfurnished,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,PROMO 81.50 sqm 3-bedroom Condo - SONORA GARDEN RESIDENCES by DMCI,,,,,81 sqm,"₱ 8,595,840","Talon Dos, Las Piñas",3 bedrooms,2 bathrooms,,,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,PROMO PRESELLING 2-bedroom Condo in Las Piñas Metro Manila,,,,,56 sqm,"₱ 5,804,480","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,,,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,PROMO 12%DP 1-bedroom Condo in Las Pinas - SONORA GARDEN by DMCI,,,,,28 sqm,"₱ 3,998,000","Talon Dos, Las Piñas",1 bedroom,1 bathroom,,,Condo,For Sale,,,Freehold,,29 Jul 2022,Annaliza Reyes
las-pinas,30,3BEDROOM CONDO UNIT 81.50SQM IN LAS PIÑAS CITY NEAR ROBINSONS PLACE MALL LAS PIÑAS,,,,,81 sqm,"₱ 7,899,000","Talon Dos, Las Piñas",3 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,2024,,,,29 Jul 2022,Annaliza Reyes
las-pinas,30,2BEDROOM UNIT FOR PRESELLING WITH DIRECT ACCESS TO ROBINSONS PLACE LAS PIÑAS,,,,,56 sqm,"₱ 5,499,000","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,,Partly furnished,Condo,For Sale,2024,,,,29 Jul 2022,Annaliza Reyes
las-pinas,31,1BEDROOM CONDO FOR SALE -DIRECT ACCESS TO ROBINSONS PLACE LAS PIÑAS,,,,,28 sqm,"₱ 3,950,000","Talon Dos, Las Piñas",1 bedroom,1 bathroom,,Partly furnished,Condo,For Sale,2024,,,,29 Jul 2022,Annaliza Reyes
las-pinas,31,SONORA GARDEN RESIDENCES 3BR Condominium unit beside Robinsons Place Las Pinas,,,,,81 sqm,"₱ 7,678,800","Talon Dos, Las Piñas",3 bedrooms,2 bathrooms,,,Condo,For Sale,,,Freehold,,27 Jul 2022,Annaliza Reyes
las-pinas,31,Preselling Condominium Unit in Las Pinas - SONORA GARDEN RESIDENCES,,,,,28 sqm,"₱ 3,998,000","Pamplona Tres, Las Piñas",1 bedroom,,,,Condo,For Sale,,,Freehold,,27 Jul 2022,Annaliza Reyes
las-pinas,31,56.00 sqm 2-Bedroom Condominium Unit in Las Pinas -SONORA GARDEN RESIDENCES,,,,,56 sqm,"₱ 5,528,000","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,,,Condo,For Sale,,,Freehold,,27 Jul 2022,Annaliza Reyes
las-pinas,31,2 bedroom unit with balcony in Pet friendly mid-rise condo in Las Piñas,"Sonora Garden Residences is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.
3 High-Rise Buildings
Cadence -(40 storeys (39 residential))
Liran-(41 storeys)
Stellan-(15 storeys)
 
TURNOVER is from 2024 to 2026

Nearby Establishments:
4 minutes to St. Francis of Assisi College
direct access to Robinsons Las Pinas
1 minute to Alabang Medical Center – Las Piñas
 
Why invest in Sonora Garden Residences?
• Ideal Location 
• Superior Value 
• Pet friendly
• All Access Living Experience 
• Resort–inspired Amenities 
• A Quality Development of Two of the Country’s Top Developers (DMCI Homes and Robinsons Land Corp.)
 
Requirements to Reserve:
Valid ID's
20k reservation fee for the unit
10k reservation fee for Parking
Proof of Billing
 
Message me to schedule site/model unit viewing",,,,56 sqm,"₱ 6,664,000","Pamplona Tres, Las Piñas",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,,27 Jul 2022,Diamond Group
las-pinas,31,1 bedroom with balcony resort type amenities in Las Piñas City,"Sonora Garden Residences is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.

3 High-Rise Buildings
Cadence -(40 storeys (39 residential)
Liran-(41 storeys)
Stellan-(15 storeys)
 
TURNOVER is from 2024 to 2026

Nearby Establishments:
4 minutes to St. Francis of Assisi College
direct access to Robinsons Las Pinas
1 minute to Alabang Medical Center – Las Piñas
 
Why invest in Sonora Garden Residences?
• Ideal Location 
• Superior Value 
• Pet friendly
• All Access Living Experience 
• Resort–inspired Amenities 
• A Quality Development of Two of the Country’s Top Developers (DMCI Homes and Robinsons Land Corp.)
 
Requirements to Reserve:
Valid ID's
20k reservation fee for unit
10k reservation fee for Parking
Proof of Billing
 
Message me to schedule site/model unit viewing",,,,28 sqm,"₱ 4,192,000","Pamplona Tres, Las Piñas",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,,27 Jul 2022,Diamond Group
las-pinas,31,1 bedroom with balcony petfriendly in Las Pinas City,"Sonora Garden Residences is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.

3 High-Rise Buildings
Cadence -(40 storeys (39 residential))
Liran-(41 storeys)
Stellan-(15 storeys)
 
TURNOVER is from 2024 to 2026

Nearby Establishments:
>4 minutes to St. Francis of Assisi College
>direct access to Robinsons Las Pinas
>1 minute to Alabang Medical Center – Las Piñas
 
Why invest in Sonora Garden Residences?
• Ideal Location 
• Superior Value 
• Pet friendly
• All Access Living Experience 
• Resort–inspired Amenities 
• A Quality Development of Two of the Country’s Top Developers (DMCI Homes and Robinsons Land Corp.)
 
Requirements to Reserve:
>Valid ID's
>20k reservation fee for unit
>10k reservation fee for Parking
>Proof of Billing
 
Message me to schedule site/model unit viewing",,,,28 sqm,"₱ 4,192,000","Pamplona Tres, Las Piñas",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,,27 Jul 2022,Diamond Group
las-pinas,31,LOW 2BR DMCI HOMES - SONORA GARDEN RESIDENCES AT THE BACK OF ROBINSONS PLACE LAS PIÑAS,,,,,65 sqm,"₱ 4,500,000","Talon Dos, Las Piñas",2 bedrooms,1 bathroom,55,,Condo,For Sale,2023,,,,20 Jul 2022,Annaliza Reyes
las-pinas,31,SONORA GARDEN RESIDENCES - BEST PRICE 2BR DMCI CONDO,"SONORA GARDEN RESIDENCES 
Location: Alabang-Road, Las Pinas City
Near Alabang Central Business District, Robinsons Place Las Pinas, University of Perpetual Help, BF Village Paranaque, SLEX
Building: Cadence
Unit: C-CADENCE 512 - 2BR, 1 TOILET AND BATH, 56SQM,5th Floor 
RFO: 6/30/2024
PROMO TERMS -- NO SPOT DOWNPAYMENT 
Option 1
3% Downpayment Months 1-12
4% Downpayment Months 13-24
8% Downpayment Month 25 until Turnover
85% Thru Bank Financing
Option 2
15% Downpayment payable up to turnover date
85% Thru Bank Financing
Option 3
20% Downpayment payable up to turnover date
80% Thru Bank Financing
Option 4
30% Downpayment payable up to turnover date
70% Thru Bank Financing
4% Discount
WHY SONORA GARDEN RESIDENCES? 
• Ideal Location (direct access to Robinsons Place Las Pinas, near Alabang Town Center, SM Southmall, Festival Mall, Alabang Medical Center, University of Perpetual Help, Asian Hospital) 
• Superior Value - bigger units and lower price/sqm compared to the competition
• All Access Living Experience
• Resort – inspired Amenities (Lap Pool, Leisure Pool, Kiddie Pool, Lawn Area, Play Area, Picnic Area, Play Court, Linear Park, Lounge Area, Game Area, Fitness Gym, Entertainment Room, Snack Bar)
A Quality Development of Two of the Country’s Top Developers
--
Sonora Garden Residences is a joint venture project of DMCI Homes and Robinsons Land in Alabang-Zapote Road, Talon Uno, Las Pinas. It is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.
DMCI Homes is the country’s first Quadruple A real estate developer known for building quality resort-inspired communities in Mega Manila, Baguio, Boracay and Davao City. Each of its properties is built with world-standard craftsmanship borne from D.M. Consunji Inc.'s over 60 years of expertise in the construction and development industry.
I handle ALL DMCI Projects Nationwide, just let me know your preferred location!",,,,56 sqm,"₱ 5,833,000","Las Piñas, Metro Manila",1 bedroom,2 bathrooms,5,Partly furnished,Condo,For Sale,,,Freehold,,15 Jul 2022,Annaliza Reyes
las-pinas,31,3BR Sonora in Las Pinas near NAIA BF Resort Roxas Blvd,,,,,81 sqm,"₱ 8,200,000","Las Piñas, Metro Manila",3 bedrooms,2 bathrooms,11,Unfurnished,Condo,For Sale,,,Freehold,,15 Jul 2022,Annaliza Reyes
las-pinas,31,SONORA GARDEN RESIDENCES - BEST PRICE 2BR DMCI CONDO,"SONORA GARDEN RESIDENCES 
Location: Alabang-Road, Las Pinas City
Near Alabang Central Business District, Robinsons Place Las Pinas, University of Perpetual Help, BF Village Paranaque, SLEX
Building: Cadence
Unit: C-CADENCE 512 - 2BR, 1 TOILET AND BATH, 56SQM,5th Floor 
RFO: 6/30/2024
PROMO TERMS -- NO SPOT DOWNPAYMENT 
Option 1
3% Downpayment Months 1-12
4% Downpayment Months 13-24
8% Downpayment Month 25 until Turnover
85% Thru Bank Financing
Option 2
15% Downpayment payable up to turnover date
85% Thru Bank Financing
Option 3
20% Downpayment payable up to turnover date
80% Thru Bank Financing
Option 4
30% Downpayment payable up to turnover date
70% Thru Bank Financing
4% Discount
WHY SONORA GARDEN RESIDENCES? 
• Ideal Location (direct access to Robinsons Place Las Pinas, near Alabang Town Center, SM Southmall, Festival Mall, Alabang Medical Center, University of Perpetual Help, Asian Hospital) 
• Superior Value - bigger units and lower price/sqm compared to the competition
• All Access Living Experience
• Resort – inspired Amenities (Lap Pool, Leisure Pool, Kiddie Pool, Lawn Area, Play Area, Picnic Area, Play Court, Linear Park, Lounge Area, Game Area, Fitness Gym, Entertainment Room, Snack Bar)
A Quality Development of Two of the Country’s Top Developers
--
Sonora Garden Residences is a joint venture project of DMCI Homes and Robinsons Land in Alabang-Zapote Road, Talon Uno, Las Pinas. It is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.
DMCI Homes is the country’s first Quadruple A real estate developer known for building quality resort-inspired communities in Mega Manila, Baguio, Boracay and Davao City. Each of its properties is built with world-standard craftsmanship borne from D.M. Consunji Inc.'s over 60 years of expertise in the construction and development industry.
I handle ALL DMCI Projects Nationwide, just let me know your preferred location!",,,,56 sqm,"₱ 4,770,000","Las Piñas, Metro Manila",2 bedrooms,1 bathroom,5,Partly furnished,Condo,For Sale,,,Freehold,,15 Jul 2022,Annaliza Reyes
las-pinas,31,"SONORA GARDEN RESIDENCES - 28SQM 1BR DMCI CONDO IN ZAPOTE, LAS PINAS","SONORA GARDEN RESIDENCES 
Location: Alabang-Road, Las Pinas City
Building: Cadence
Unit: C-CADENCE 407, 1BR, 28SQM, 4th Floor 
RFO: 6/30/2024
PROMO TERMS -- NO SPOT DOWNPAYMENT 
Option 1
15% Downpayment payable up to turnover date
85% Thru Bank Financing
Option 2
20% Downpayment payable up to turnover date
80% Thru Bank Financing
Option 3
30% Downpayment payable up to turnover date
70% Thru Bank Financing
4% Discount
WHY SONORA GARDEN RESIDENCES? 
• Ideal Location (direct access to Robinsons Place Las Pinas, near Alabang Town Center, SM Southmall, Festival Mall, Alabang Medical Center, University of Perpetual Help, Asian Hospital) 
• Superior Value - bigger units and lower price/sqm compared to the competition
• All Access Living Experience
• Resort – inspired Amenities (Lap Pool, Leisure Pool, Kiddie Pool, Lawn Area, Play Area, Picnic Area, Play Court, Linear Park, Lounge Area, Game Area, Fitness Gym, Entertainment Room, Snack Bar)
A Quality Development of Two of the Country’s Top Developers
--
Sonora Garden Residences is a joint venture project of DMCI Homes and Robinsons Land in Alabang-Zapote Road, Talon Uno, Las Pinas. It is a modern community that has direct access to Robinsons Place Las Piñas, creating a superb lifestyle just for you.
DMCI Homes is the country’s first Quadruple A real estate developer known for building quality resort-inspired communities in Mega Manila, Baguio, Boracay and Davao City. Each of its properties is built with world-standard craftsmanship borne from D.M. Consunji Inc.'s over 60 years of expertise in the construction and development industry.
I handle ALL DMCI Projects Nationwide, just let me know your preferred location!",,,,28 sqm,"₱ 4,077,000","Las Piñas, Metro Manila",1 bedroom,1 bathroom,4,Partly furnished,Condo,For Sale,,,Freehold,,15 Jul 2022,Annaliza Reyes
las-pinas,31,For Sale Condo in Las Pinas near Southville International,"*SONORA GARDEN RESIDENCES*
""A SECURE AND EXCLUSIVE PLACE FOR A COMFORTABLE LIVING ENVIRONMENT""

A joint venture from the biggest and reputable real estate developer in the country
DMCI Homes and Robinsons Land Corporation
Location: Alabang, Zapote Road, Talon Uno, Las Pinas at the back of Robinsons Las Pinas.

A resort style condominium equipped with desirable and calming amenities near St. Francis of Assisi College, Southville International School, Admiral Compound, and LTO, SM Southmall 

Payment Terms : 
20% downpayment payable until turnover, 80% balance thru Bank Financing 
30% downpayment payable until turnover, 70% balance thru Bank Financing 
100% Spot Cash 

-Lowest/introductory price!
-NO spot downpayment!
-0% interest rate until turnover

Turnover Date: December 2023

Requirements for reservation:
-Php 20,000
-2 Valid ID's
-1 Proof of billing address

REASONS TO INVEST 
*Resort-type Amenities
*(Flexible Payment Terms)
*Trusted Quality (DMCI Homes)
*Lifetime Ownership
*24/7 SECURITY


For more details, sample computation and site viewing please contact : 
Lyka Sadiwa
DMCI Homes Accredited Inhouse Property Consultant

I also Handle all DMCI HOMES PROJECTS, just let me know your preferred location.",,,,81 sqm,"₱ 7,600,000","Las Piñas, Metro Manila",3 bedrooms,2 bathrooms,1,Unfurnished,Condo,For Sale,,,Freehold,,15 Jul 2022,Annaliza Reyes
