city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
makati,46,For Sale Studio in Joya South Tower Rockwell,"For Sale Joya Lofts and Towers

South Tower 

14th floor

Studio 25sqm

Furnished 

with 1 parking 

Selling Price: Php 10,000,000.00




Joya Lofts and Towers is an iconic residential complex nestled in the upscale Rockwell Center in Makati City.

Completed in 2008, Joya Lofts and Towers features two striking yin-yang shaped towers that offer residents a seamless blend of style, comfort, and modern living. This property has set new standards in the market by pioneering loft-style living in the Philippines.




Joya Lofts and Towers is strategically located along Plaza Drive in Rockwell, Makati.",Joya Lofts and Towers,Joya Lofts and Towers,,25 sqm,"₱ 10,000,000","Rockwell, Makati",1 bedroom,1 bathroom,,,Studio,For Sale,,,,https://www.lamudi.com.ph/projects/joya-lofts-and-towers/,19 Jun 2025,Malou Suerte
makati,46,For Sale in One Rockwell East!!!,"FOR SALE!!!
 

 One Rockwell East Tower
 -1 bedroom
 -Furnished
 -New AC
 -36th floor
 -Facing bel air
 -1 parking
 -52 sqm
 Tenanted until May 2026
 

 Selling Price: PHP 16,900,000
 DM us for inquiries!!!
 ADEL SORIANO",One Rockwell,One Rockwell,,52 sqm,"₱ 16,900,000","Rockwell, Makati",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/one-rockwell/,19 Jun 2025,Adel Infinity
makati,46,3BR Condominium for Sale in Parc Regent Makati,"3BR Condominium for Sale in Parc Regent Makati
 

 Floor Area: 190 sqm
 With balcony
 MBR with T&B
 1 Common T&B
 Maid's room with T&B
 

 Selling Price: 25,000,000 (NET TO OWNER)
 Under corporation",Parc Regent,Parc Regent,,190 sqm,"₱ 32,000,000","Salcedo Village, Makati",3 bedrooms,,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/parc-regent/,19 Jun 2025,Leechiu Property Consultants
makati,46,For Sale Two Bedroom Loft in One Rockwell West,"For Sale 2 Bedroom Loft in One Rockwell West 

47th floor

2 Bedroom loft 

2 bathroom 

106sqm 

Furnished 

1 parking

Selling Price: Php 35,000,000.00




One Rockwell is an iconic residential condominium development situated in the eastern section of Rockwell Center, Makati City. Launched in 2005 by Rockwell Land Corporation, this project encompasses two high-rise towers known for their innovative and luxurious design. The west tower, standing 55 stories high

One Rockwell Features and Amenities
One Rockwell is equipped with state-of-the-art features and amenities that cater to the urban lifestyle of its residents:

Indoor Amenities:


  Private Gym

  Game Room

  Theatre Room

  Function Rooms

  Underground Private Access to Power Plant Mall


Outdoor Amenities:


  Two Swimming Pools

  Kiddie Pool

  Children’s Playground

  Sky Deck


These amenities are thoughtfully designed to enhance residents’ daily living, offering spaces for relaxation, fitness, recreation, and social gatherings.",One Rockwell,One Rockwell,,106 sqm,"₱ 35,000,000","Rockwell, Makati",2 bedrooms,2 bathrooms,,,Loft,For Sale,,,,https://www.lamudi.com.ph/projects/one-rockwell/,19 Jun 2025,Malou Suerte
makati,46,For Sale 2 Bedroom One Rockwell West,"For Sale One Rockwell West

2 Bedroom loft 

 2 Bathroom 

106sqm 

Furnished 

2 parking 

Selling Price: Php 35,000.000




One Rockwell West Tower is a residential condominium located in Rockwell Center, Makati, Philippines. It is one of two towers in the One Rockwell complex, with the West Tower being the taller of the two. The building is known for its distinctive curvilinear design, with two halves that appear to slide away from each other. It stands 55 stories high and is one of the tallest skyscrapers in the Philippines.




The tower is elliptical in shape and is built using the usual steel and glaze. Balconies are built at the peak of the tower. The bulk of the tower is covered in a blue tinted glaze but clear glazing covers the roof.

The facade overrun allows the using of a rooftop pool and a decking area. The top of the tower also features two levels.




One Rockwell Features and Amenities
One Rockwell is equipped with state-of-the-art features and amenities that cater to the urban lifestyle of its residents:

Indoor Amenities:


  Private Gym

  Game Room

  Theatre Room

  Function Rooms

  Underground Private Access to Power Plant Mall


Outdoor Amenities:


  Two Swimming Pools

  Kiddie Pool

  Children’s Playground

  Sky Deck


These amenities are thoughtfully designed to enhance residents’ daily living, offering spaces for relaxation, fitness, recreation, and social gatherings.",One Rockwell,One Rockwell,,106 sqm,"₱ 35,000,000","Rockwell, Makati",2 bedrooms,2 bathrooms,,,Loft,For Sale,,,,https://www.lamudi.com.ph/projects/one-rockwell/,19 Jun 2025,Malou Suerte
makati,46,3BR PENTHOUSE UNIT FOR SALE IN THE MILANO RESIDENCES,3BR PENTHOUSE UNIT FOR SALE IN THE MILANO RESIDENCES,,,,170 sqm,"₱ 60,000,000","Makati, Metro Manila",3 bedrooms,3 bathrooms,51,Fully furnished,Condo,For Sale,,1,,,19 Jun 2025,HousingInteractive Inc.
makati,46,"For Sale: 2BR, The Proscenium Residences, Rockwell, Makati","For Sale: 2BR, The Proscenium Residences, Rockwell, Makati",,,,121 sqm,"₱ 52,000,000","Guadalupe Viejo, Makati",2 bedrooms,3 bathrooms,,Partly furnished,Condo,For Sale,,2,,,19 Jun 2025,HousingInteractive Inc.
makati,46,FULLY FURNISHED 4BR UNIT WITH PARKING FOR SALE IN THE RESIDENCES AT GREENBELT,FULLY FURNISHED 4BR UNIT WITH PARKING FOR SALE IN THE RESIDENCES AT GREENBELT,,,,199 sqm,"₱ 78,000,000","Legazpi Village, Makati",4 bedrooms,4 bathrooms,,Fully furnished,Condo,For Sale,,4,,,19 Jun 2025,HousingInteractive Inc.
makati,46,2BR UNIT WITH PARKING FOR SALE IN PARK TERRACES,2BR UNIT WITH PARKING FOR SALE IN PARK TERRACES,,,,155 sqm,"₱ 50,000,000","Makati, Metro Manila",2 bedrooms,2 bathrooms,20,Unfurnished,Condo,For Sale,,1,,,19 Jun 2025,HousingInteractive Inc.
makati,46,FULLY FURNISHED 2BR UNIT WITH PARKING FOR LEASE IN PARK TERRACES,FULLY FURNISHED 2BR UNIT WITH PARKING FOR LEASE IN PARK TERRACES,,,,115 sqm,,"Makati, Metro Manila",2 bedrooms,2 bathrooms,3,Fully furnished,Condo,Buy & Rent,,1,,,19 Jun 2025,HousingInteractive Inc.
makati,46,BI-LEVEL PENTHOUSE UNIT WITH 3 PARKINGS FOR SALE IN REGENCY AT SALCEDO,BI-LEVEL PENTHOUSE UNIT WITH 3 PARKINGS FOR SALE IN REGENCY AT SALCEDO,,,,330 sqm,"₱ 80,000,000","Bel-Air, Makati",3 bedrooms,3 bathrooms,,Fully furnished,Condo,For Sale,,3,,,19 Jun 2025,HousingInteractive Inc.
makati,46,For Sale: Eton Parkview Greenbelt - 2 Bedroom w/ 1 Parking Slot,,Eton Parkview Greenbelt,Eton Parkview Greenbelt,63 sqm,63 sqm,"₱ 14,500,000","Bangkal, Makati",2 bedrooms,1 bathroom,8,Fully furnished,Loft,For Sale,,1,,https://www.lamudi.com.ph/projects/eton-parkview-greenbelt/,19 Jun 2025,Angela Gundelina Tan
makati,46,"FOR SALE Penthouse located at Anadem Suite Park Central Towers, Makati","FOR SALE Penthouse located at Anadem Suite Park Central Towers, Makati

2BR
Floor size: 245 sqm
2 Parking Slots

Gross Price: PHP 141,630,000

JGZ2721
–
Under PRC12640",,,,245 sqm,"₱ 141,630,000","Urdaneta, Makati",2 bedrooms,,,,Penthouse,For Sale,,2,,,19 Jun 2025,Grandeur Realty
makati,46,"FOR SALE: Penthouse located at Anadem Villa, Park Central Towers, Makati","FOR SALE: Penthouse located at Anadem Villa, Park Central Towers, Makati

4BR Bi-Level
Floor size: 758 sqm
8 Parking Slots

Gross Price: PHP 489,452,000 (Offers are entertained)

JGZ2720
–
Under PRC12640",,,,758 sqm,"₱ 489,452,000","Urdaneta, Makati",,,,,Penthouse,For Sale,,8,,,19 Jun 2025,Grandeur Realty
makati,46,1BR CONDO; SOLSTICE TOWER 1 - MAKATI CITY - FOR SALE,"1BR CONDO; SOLSTICE TOWER 1 - MAKATI CITY - FOR SALE 

FOR SALE: Php 14,000,000

PROPERTY DETAILS:
Property Type: Residential Condominium
Unit Details: 1BR
Toilet & Bath: 1
Floor Area: 63 sqm
Floor: 25th floor
Parking: None

PROPERTY FEATURES: 
- Facing amenities
- Facing Pasig River
- Orientation: North East

TITLE STATUS: Mortgaged with bank

FOR INQUIRIES: 
Kristine
📞: 0917 794 ----
PRC No. 17861",,,63 sqm,63 sqm,"₱ 14,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,25,,Condo,For Sale,,,,,19 Jun 2025,Kristine Malaki
makati,46,Condominium For Sale in One Rockwell East Tower!!!,"For Sale!!!
 

 One Rockwell East Tower
 

 -1 bedroom loft 
 -71 SQm
 -With 1 parking - b2 near lobby exit
 -5th floor
 -corner unit rare cut
 *Upgraded kitchen and bathroom and glass stairs
 *2 new ac units
 *Can sell furnished with some items like drop light, cabinets etc but most can stay
 

 Selling Price: ₱ 22,000,000
 

 DM us for inquiries!!!
 ADEL SORIANO",One Rockwell,One Rockwell,,71 sqm,"₱ 22,000,000","Rockwell, Makati",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/one-rockwell/,19 Jun 2025,Adel Infinity
makati,46,"For Sale: Last 2BR Condo in The Proscenium Residences Rockwell, Makati City RUSH SALE!","LAST 2-BEDROOM UNIT ALERT at PROSCENIUM
High Floor | Makati Skyline View
Rockwell Center, Makati

Your chance to own a piece of luxury in one of the most exclusive developments in the metro is NOW. 

This is the last 2-bedroom unit available in the market and it’s everything you’ve been looking for:
• High-Floor Unit with Panoramic Makati Skyline Views
• Premium Location: Steps away from Power Plant Mall, restaurants, and top lifestyle spots
• Exclusive Living: High-end amenities, 24/7 security, and Rockwell’s signature privacy
• High Investment Potential: Limited inventory + high demand in Rockwell = strong capital appreciation
• Move-in Ready Luxury: Ideal for end-users or high-income renters

Why Invest?
• Last Unit! Unbeatable exclusivity.
• Prime Investment: Rockwell's proven appreciation.
• Luxury Living: Unmatched amenities.
• Perfect Location: Walk to everything!

Don't miss the opportunity to own the last available 2-bedroom unit in this prestigious development. Contact us today to schedule a viewing and secure your future in one of Makati's most luxurious residences.",Proscenium at Rockwell,Proscenium at Rockwell,93 sqm,93 sqm,"₱ 42,455,000","Guadalupe Viejo, Makati",2 bedrooms,2 bathrooms,,,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/proscenium-at-rockwell-1/,19 Jun 2025,JC Nayve
makati,46,Proscenium Lincoln RUSH SELLING 1BR Semi Furnished Code 5374,"Proscenium - Lincoln, 43rd floor
For Sale - 19,000,000.00

Code: 5374
# BR: 1BR
# TB: 1
FA: 54 sqm
Inclusions: Semi Furnished
Parking Slot: 1

Property Features: 
- Facing amenities 
- With a balcony
- High floor

Remarks: 
- Rush selling at 19M Gross or 351.8K per sqm ONLY
- Inclusive of 1 parking slot at Basement 2

For inquiries:
Call or text 0966958---- (WhatsApp / Viber)",The Proscenium at Rockwell,The Proscenium at Rockwell,54 sqm,54 sqm,"₱ 19,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,43,Partly furnished,Condo,For Sale,,1,,https://www.lamudi.com.ph/projects/41032-73-4236818733a6-4ab3-5bd02b34-ab99-4333,19 Jun 2025,Jhon Padua
makati,46,3 BR Luna Rockwell For Sale,"Spacious 3 BR all en-suite, with income facing Pasig River
 Floor area 246 sqm
 With balcony
 With powder room
 With maid's room and laundry room
 With 2 carparks
 Currently leased by US Embassy until 2029
 

 ASKING : 85M gross 
 BC 4%",Luna Gardens,Luna Gardens,,246 sqm,"₱ 85,000,000","Poblacion, Makati",3 bedrooms,3 bathrooms,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/luna-gardens/,18 Jun 2025,Wilma Glynn
makati,46,2 Bedroom Makati Condo Makati Executive Tower,"FOR SALE: MAKATI EXECUTIVE TOWER

Dela Rosa Street, Makati City

Located in the bustling business district of Makati City. The towers are notable for their strategic location in the heart of Metro Manila's financial center.

2 Bedroom

63 sqm",Makati Executive Tower,Makati Executive Tower,,63 sqm,"₱ 6,200,000","Makati, Metro Manila",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/makati-executive-tower/,18 Jun 2025,Courtney Alimon
makati,46,Condo Unit in The Proscenium Residences,"FOR SALE!!! The Proscenium Residences, Rockwell, Makati




Property Status: Occupied

Clean title under individual name (fully paid)

Floor Area: 121.0 sqm (Unit), and 25.0 sqm (Parking)

Parking: 2 (tandem)

6th Floor

Furnished

Facing east - morning sun

Balcony: 2

Bedroom: 2

T&B: 3




Selling Price (Gross): ₱56,000,000 (negotiable to cash payments)",The Proscenium,The Proscenium,,121 sqm,"₱ 56,000,000","Guadalupe Viejo, Makati",2 bedrooms,3 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/41032-73-98162a6702eb-e084-941017d9-bfd5-46f1,18 Jun 2025,Joanna Marie Lumabi
makati,46,JSL 5 BEDROOMS TOWNHOUSE SAN ANTONIO MAKATI 17M,"Makati Townhouse For Sale!!!!



Makati Prime City Condo



Address：

San Antonio, Makati, 



Floor Area: 176 sqm

5 Bedroom

2 Living room

4 Bathroom



All New Tile Floors 

6 Daikin Aircon

No furniture 



Selling Price : 17M Gross",,,,176 sqm,"₱ 17,000,000","San Antonio, Makati",5 bedrooms,4 bathrooms,,,Condo,For Sale,,,,,18 Jun 2025,Asialand
makati,46,FULLY FURNISHED 3BR UNIT WITH BALCONY AND PARKING FOR SALE IN PROSCENIUM AT ROCKWELL,FULLY FURNISHED 3BR UNIT WITH BALCONY AND PARKING FOR SALE IN PROSCENIUM AT ROCKWELL,,,,224 sqm,"₱ 99,900,000","Guadalupe Viejo, Makati",3 bedrooms,3 bathrooms,28,Fully furnished,Condo,For Sale,,2,,,18 Jun 2025,HousingInteractive Inc.
makati,46,FULLY FURNISHED 3BR UNIT FOR SALE IN PROSCENIUM AT ROCKWELL,FULLY FURNISHED 3BR UNIT FOR SALE IN PROSCENIUM AT ROCKWELL,,,,194 sqm,"₱ 105,000,000","Guadalupe Viejo, Makati",3 bedrooms,3 bathrooms,18,Fully furnished,Condo,For Sale,,,,,18 Jun 2025,HousingInteractive Inc.
makati,46,3BR UNIT WITH PARKING FOR SALE IN TWO ROXAS TRIANGLE,3BR UNIT WITH PARKING FOR SALE IN TWO ROXAS TRIANGLE,,,,304 sqm,"₱ 119,000,000","Urdaneta, Makati",3 bedrooms,3 bathrooms,,Unfurnished,Condo,For Sale,,3,,,18 Jun 2025,HousingInteractive Inc.
makati,46,Sub-penthouse 3-Bedroom Unit for SALE in Escala Makati‼,"Sub-penthouse 3-Bedroom Unit for SALE in Escala Makati‼




▪ 36th Floor (4 units per floor)

▪ 242 sqm

▪ 3 BR

▪ 4 TB plus powder room

▪ with Utility/ maid's room

▪ Upgraded unit

▪ with lanai/ huge balcony

▪ Facing Salcedo Park

▪ With 2 podium parking slots

▪ As-is, where-is

▪ Never been tenanted

▪ Individual Owner




Selling Price: PHP 90,000,000 Gross",Escala Salcedo,Escala Salcedo,,242 sqm,"₱ 90,000,000","Salcedo Village, Makati",3 bedrooms,4 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/escala-salcedo/,18 Jun 2025,Jannet Lopez
makati,46,BARE 1BR UNIT WITH PARKING FOR SALE IN THE RISE,BARE 1BR UNIT WITH PARKING FOR SALE IN THE RISE,,,,40 sqm,"₱ 11,100,000","San Antonio, Makati",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,1,,,18 Jun 2025,HousingInteractive Inc.
makati,46,"2-Bedroom Unit for Sale and Lease at Eton Tower, Makati","2-Bedroom Unit for Sale and Lease at Eton Tower, Makati",,,,56 sqm,,"Legazpi Village, Makati",2 bedrooms,2 bathrooms,22,Fully furnished,Condo,Buy & Rent,,,,,18 Jun 2025,HousingInteractive Inc.
makati,47,FOR SALE | RENT- 1BR IN TRUMP TOWER,"Trump Tower at Century City is one of the city's tallest structures and is entirely clad in sleek and elegant glass curtains. With common areas designed with Hermes furnishings and over 220 expansive residences inspired by New York City's most fashionable districts, its fantastic interiors rival its spectacular exterior, creating the ultimate super-luxury property. Rising in Manila's most prestigious district is a name synonymous with unparalleled service, quality, and real estate: Trump Tower at Century City. This illustrious skyscraper has been recognized for its breathtaking architecture, exquisite design, ultra-exclusive amenities, and unparalleled standards of luxury – attributes uniquely synonymous with the Trump brand name. 

Contact HousingInteractive now! And let us assist you in having this property.",,,,79 sqm,,"Makati, Metro Manila",1 bedroom,1 bathroom,8,Fully furnished,Condo,Buy & Rent,,1,,,18 Jun 2025,HousingInteractive Inc.
makati,47,"Condominium for Sale in Proscenium Rockwell, Makati City","Condominium for Sale Lincoln Tower of Proscenium Rockwell




2 bedroom flat Residential Unit

floor area: 119 sq meters 


  nicely furnished with 1 parking slot





Php 43.5 Million",,,,119 sqm,"₱ 43,500,000","Rockwell, Makati",2 bedrooms,1 bathroom,,,Condo,For Sale,,,,,18 Jun 2025,RE/MAX REGENT PROPERTIES
makati,47,Mayfair Mansion  | Two Bedroom 2BR Condo Unit For Sale - #7598,,,,,129 sqm,"₱ 25,500,000","Legazpi Village, Makati",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,1,,,18 Jun 2025,Alvin and Patty - Everbright
makati,47,For Sale: Flat Condo Unit located at Joya Rockwell,"Rare!

For Sale: Flat Condo Unit located at Joya Rockwell

Floor size: 152 sqm
3 bedrooms & 3 bathrooms
With balcony facing north
Semi furnished
With maids' room
2 parking slots

Currently tenanted until November 30, 2025 at P125k/month

Price: Php 56M gross (negotiable)

JGZ2667
–
Under PRC12640",,,,152 sqm,"₱ 56,000,000","Makati, Metro Manila",3 bedrooms,3 bathrooms,,Partly furnished,Condo,For Sale,,2,,,18 Jun 2025,Grandeur Realty
makati,47,Proscenium | Two Bedroom 2BR Condo Unit For Sale - #0901,,,,,96 sqm,"₱ 48,000,000","Guadalupe Viejo, Makati",2 bedrooms,,,Partly furnished,Condo,For Sale,,1,,,18 Jun 2025,Alvin and Patty - Everbright
makati,47,"FOR SALE: 3-Bedroom Condominium in Park Central Towers, Makati City","Location: Park Central Towers, Urdaneta, Makati City, Metro Manila
Developer: Ayala Land Premier
No. of Bedroom(s): 3
No. of Bathroom(s): 3
Floor Area: 286 sqm
Parking Slots: 3
Description: Floor Area: 286 sqm
Parking Area: 37.5 sqm (3 slots)
Bedrooms: 3
Bathrooms: 3
Special Feature: Private elevator access

Unit Highlights:
Spacious villa unit
Prestigious Makati address
3 parking slots included
Prime location with luxurious living

Price: Below ₱500K per sqm
Price: ₱ 143,000,000
Listing Broker: JM Lumabi",Park Central Towers,Park Central Towers,286 sqm,286 sqm,"₱ 143,000,000","Urdaneta, Makati",3 bedrooms,3 bathrooms,,Unfurnished,Condo,For Sale,,3,,https://www.lamudi.com.ph/projects/park-central-towers/,18 Jun 2025,RE/MAX Capital
makati,47,"FOR SALE: Loft-Type 2BR Condo at The Columns, Legazpi Village, Makati","FOR SALE: Loft-Type 2BR Condo at The Columns, Legazpi Village, Makati

Property Details:

📍 The Columns, Tower 1 – Legazpi Village, Makati
💰 Selling Price: PHP 12,000,000 (Negotiable)

✨ Privately owned by first owner with clean title
🏙️ Located on the 33rd floor with stunning airport view
📐 Floor Area: 63 sqm
🏠 Loft-type unit converted into 2 bedrooms with high ceiling
🛋️ Semi-furnished
🛁 1 Bathroom with water heater
📦 1 Storage room
🔑 Comes with 3 keycards

Additional Features:

Ideal for investment or personal use

Capital Gains Tax (CGT) shouldered by the owner

📞 Inquire now and schedule a viewing!",The Columns At Legaspi Village,The Columns At Legaspi Village,63 sqm,63 sqm,"₱ 12,000,000","Legazpi Village, Makati",2 bedrooms,2 bathrooms,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/41032-73-510396c81649-5786-85397ec6-a127-4d08,18 Jun 2025,Santos Knight Frank
makati,47,FOR SALE: CONDO IN PACIFIC PLAZA MAKATI CITY,,Pacific Plaza Condominium,Pacific Plaza Condominium,,289 sqm,"₱ 75,000,000","Urdaneta, Makati",3 bedrooms,3 bathrooms,41,Fully furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/41032-73-1f26fe29da6d-8de0-d1128f75-96a0-47db,18 Jun 2025,Ray Jerico Albano
makati,47,"2 Bedroom for Sale in Garden Towers Tower 2, Ayala Center, Makati City","Garden Towers
  Brand-new 
 2 Bedrooms
 Floor Area: 129 sq.m. + 9 sq.m. (sun room)
 2 Toilet and Bath
 Powder room
 Maid’s/utility room with own toilet and bath
 All rooms with split type ACU
 Upgraded ceiling lights
 1 parking slot
 Unfurnished
  

 ABOUT GARDEN TOWERS
 Ayala Land Premier, with its unrivaled heritage unveils another brilliant living experience to the glittering Makati skyline. Garden Towers is a prime residential enclave in the newly master-planned Ayala Center redevelopment. Its Ayala Center address provides residents with conveniences and luxuries within arm's reach.
 
 Garden Towers, a two tower residential development is on East Street, Ayala Center and first hexagonal shaped building by Ayala Land for a residential project.
 
 Garden Towers a first for residential condos which are very flexible sunrooms in most units.
 

 LOCATION
 Very prime location where in it is situated in a strip of 5 star hotels and a newly renovated high end mall Glorietta 1 and 2.
 

 SPECIAL FEATURES
 Ayala Land Premier presents a relaxing transition from urban to green with Garden Towers’s special features.
 

 AMENITIES
  Gardens
 Pool with shower/locker rooms
 Function rooms
 Gym with shower/locker rooms
 Mailroom/ Package room
 Concierge
 Security room
 Driver’s lounge
 Service entrance for personnel
 Property management office
 Leasing office
 Loading dock
 Garbage room and chute
 Materials recovery facility
  

 Ayala Land Premier presents a relaxing transition from urban to green with Garden Towers’s special features:
 

 Garden Lobby Drop Off
  Main entrance begins with a lush green wall drop off
 Casual seating areas evoke a veranda/lanai feel
 Indoor garden lobby with high ceilings
 Glimpse of the development’s garden amenities beyond
 Separate concierge and ground floor lobbies for each tower
  

 Garden Amenities
  Significant portion of the 9,010 sqm lot is dedicated to exclusive gardens that also house the development’s pool and social amenities
 Uninterrupted access to Glorietta via landscaped connections uniting the development to Palm Promenade
 Palm Promenade offers a sweep of green with shopping and dining options on both sides
  

 Sky Gardens
  Alternating between the East and West Corners and every two floors, the sky gardens are 20 sqm areas of natural light and generous garden spaces accessible to residents on that floor
  

 Sunroom
  Select units offer Sunrooms that can be fully enclosed
 Floor-to-ceiling windows bathe a wooden deck area in light, sky, and seamless city views
 Sliding doors open up homes to a private, all weather expanse of sky",Garden Towers,Garden Towers,138 sqm,138 sqm,"₱ 45,000,000","San Lorenzo, Makati",2 bedrooms,2 bathrooms,,Fully furnished,Condo,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/garden-towers-1/,18 Jun 2025,Everra Real Estate
makati,47,Proscenium Sakura RUSH SELLING 3BR Unfurnished 6354,"Proscenium - Sakura, 6th floor
For Sale - 59,500,000.00

Code: 6354
# BR: 3BR
# TB: 3
FA: 164 sqm
Inclusions: Unfurnished
Parking Slot: 2

Property Features: 
- Corner unit 
- River view 
- Facing North / Northeast 
- With powder room 
- With a maid’s room with own T&B
Remarks: 
- For sale at 59.5M Gross or 362.8k per sqm ONLY
- Clean title 
- Tandem parking

For inquiries: 
Text / Call 0966958----",The Proscenium at Rockwell,The Proscenium at Rockwell,164 sqm,164 sqm,"₱ 59,500,000","Makati, Metro Manila",3 bedrooms,3 bathrooms,6,,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/41032-73-4236818733a6-4ab3-5bd02b34-ab99-4333,18 Jun 2025,Jhon Padua
makati,47,"FOR SALE: 3-Bedroom Condominium in Edades West, Makati City","Location: Edades West, Poblacion, Makati City, Metro Manila
Developer: Rockwell Land

No. of Bedroom(s): 3
No. of Bathroom(s): 3
Floor Area: 161 sqm
Parking Slots: 2
Description: Price: 98.2 M (610k per sqm)

161 sqm
3 Bedrooms
3 Bathrooms
2 Parking Slot
Fully Furnished
With Balcony

Price: ₱ 98,210,000

Listing Broker: JM Lumabi",,,161 sqm,161 sqm,"₱ 98,210,000","Makati, Metro Manila",3 bedrooms,3 bathrooms,,Fully furnished,Condo,For Sale,,2,,,18 Jun 2025,RE/MAX Capital
makati,47,"FOR SALE: 2-Bedroom Condominium in Victoria De Makati, Makati City","Location: Victoria De Makati, pio De pilar, Makati City, Metro Manila
No. of Bedroom(s): 2
No. of Bathroom(s): 1
Floor Area: 42 sqm
Description: Victoria De Makati Condo for Sale! Makati City

Floor area: 42 square meters
2 Bedrooms
1 Bathroom

Asking Price: Php6.4M 

#25053001
Price: ₱ 6,400,000
Listing Broker: Daphne Yu",Victoria de Makati,Victoria de Makati,42 sqm,42 sqm,"₱ 6,400,000","Pio Del Pilar, Makati",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/victoria-de-makati-1/,18 Jun 2025,RE/MAX Capital
makati,47,Condo in Makati Rent to Own San Lorenzo Place 2 Bedroom For Sale near BGC NAIA,"San Lorenzo Place is one of the more high-end developments of Empire East as it is situated conveniently within the Central Business District of Makati City where prestigious financial institutions and business centers are easily within reach. The four-tower development is also conveniently linked to the Magallanes station of the MRT3, which offers another transportation option that can bring each resident to the vital hubs in the North in no time.
 LOCATION
 -EDSA cor. Chino Roces Ave., Makati City
 BUSINESS AND COMMERCE
 Makati CBD
 The Greenbelt
 The Glorieta
 SM Makati
 Hotel Inter-continental Manila
 The Manila Peninsula Hotel
 Forbes Park
 Bonifacio Global City
 Market! Market!
 Villamor Golf Course
 Greenbelt
 Manila Golf Club
 SCHOOLS
 Colegio San Agustin
 Assumption College
 Asian Institute of Management
 Don Bosco Technical Institute Makati
 Ateneo Graduate School
 De La Salle Graduate School of Business
 HOSPITALS
 Makati Medical Center
 Ospital ng Makati
 RECREATIONAL AMENITIES/FACILITIES
 - Commercial shops at ground and podium levels
 - Swimming pool
 - Paved sunbathing deck
 - Multi-purpose Court
 - Children's playground
 - Laundromat
 - Fitness gym
 - Function Room
 Rent to Own Scheme
 10% Spot Downpayment(within 30 days to Pay)
 1 Bedroom unit - 32K Monthly
 2 Bedroom unit - 48K Monthly
 Balance after 30 months thru bank financing
 Free Site Viewing!!!",San Lorenzo Place,San Lorenzo Place,,38 sqm,"₱ 9,606,000","Chino Roces, Makati",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/san-lorenzo-place/,17 Jun 2025,Empire East by Registered Salesperson Jamie Atienza Cando
